ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
M&M,closed,2025-11-12,3715.283844555017,5,2025-11-26,3648.089487938528,16,14
ADANIGREEN,closed,2025-11-12,1070.8,7,2025-12-10,989.8,18,28
HDFCBANK,closed,2025-11-12,973.4005006257822,1,2025-12-10,973.6956195244055,23,28
MARUTI,closed,2025-11-12,15696.0,3,2025-12-10,16019.0,20,28
BAJFINANCE,closed,2025-11-12,1007.0096838246526,8,2025-12-24,1005.5188483274783,28,42
ADANIPORTS,closed,2025-11-26,1499.8788652006044,8,2025-12-24,1488.0288064461977,21,28
AXISBANK,closed,2025-11-12,1220.6585696670775,9,2026-01-08,1285.808323057953,15,57
SUNPHARMA,closed,2025-12-10,1768.5534626161498,8,2026-01-08,1743.9888443731475,18,29
IOC,closed,2025-11-12,165.09538762927585,4,2026-01-08,154.42304115047003,24,57
LT,closed,2025-11-26,4022.708667430317,7,2026-01-08,3989.433676975945,17,43
RELIANCE,closed,2025-12-10,1529.8267469509858,9,2026-01-23,1396.0452941627675,,44
VEDL,closed,2025-11-12,512.0483685507355,2,2026-01-23,667.5021615769432,,72
SBIN,closed,2025-11-12,940.202808960098,6,2026-01-23,1029.7880319420349,,72
ASIANPAINT,closed,2025-11-26,2849.2797307404635,6,2026-02-20,2407.2150710546,48,86
HCLTECH,closed,2025-12-10,1606.5451982319287,5,2026-02-20,1395.270308337734,40,72
TITAN,closed,2025-12-24,3896.514481946625,5,2026-02-20,4222.544688644689,16,58
BAJAJ-AUTO,closed,2026-01-08,9625.044108803257,10,2026-02-20,9670.898783364944,12,43
INFY,closed,2025-12-24,1628.1674320088114,6,2026-03-09,1287.146911802084,41,75
ADANIPORTS,closed,2026-01-23,1302.9089810307203,3,2026-03-09,1415.3351687090817,26,45
LICI,closed,2026-01-23,196.02006184150252,4,2026-03-23,180.76271186440678,27,59
BAJFINANCE,closed,2026-01-23,922.1811440354361,5,2026-03-23,807.6352833358791,37,59
HINDZINC,closed,2025-11-12,473.2532338308457,10,2026-04-24,577.9405024060028,42,163
SHRIRAMFIN,closed,2026-01-08,987.315112027749,1,2026-04-24,1005.611615262023,21,106
SBIN,closed,2026-03-09,1079.0500816409838,9,2026-05-11,956.3615470966425,,63
VEDL,closed,2026-03-09,697.7470469648324,1,2026-05-25,332.5,50,77
BEL,closed,2026-03-09,457.35,10,2026-05-25,421.85,27,77
NTPC,closed,2026-03-09,376.25,2,2026-05-25,390.05,14,77
ONGC,closed,2026-03-09,270.8,6,2026-05-25,284.95,11,77
TATASTEEL,closed,2026-03-09,187.150432410588,8,2026-05-25,205.97227318650232,18,77
SHRIRAMFIN,closed,2026-05-11,970.46045279835,2,2026-05-25,956.5392003374894,39,14
BAJFINANCE,closed,2026-05-11,930.3310447533221,3,2026-05-25,936.1453031923019,29,14
INFY,closed,2026-05-11,1152.0698974836905,5,2026-06-09,1155.3,40,29
COALINDIA,closed,2026-01-08,419.7017257739295,8,2026-06-23,444.35,33,166
HINDZINC,closed,2026-05-25,634.5,6,2026-06-23,546.8,24,29
HINDALCO,closed,2026-01-08,899.2587861331673,6,2026-06-23,981.6788209040427,19,166
HAL,closed,2026-06-09,4263.8,10,2026-07-08,4364.7,13,29
NESTLEIND,closed,2026-05-25,1408.7694915254235,8,2026-07-08,1445.5433980317114,11,44
LT,closed,2026-06-23,4179.4,7,2026-07-08,3892.1,25,15
DMART,closed,2026-06-23,4392.9,10,2026-07-22,4000.5,46,29
ADANIPOWER,closed,2026-05-25,233.38,1,2026-07-22,216.95,13,58
ASIANPAINT,closed,2026-05-25,2634.9393418100226,10,2026-07-22,2692.8,14,58
ADANIPORTS,open,2026-05-11,1759.883095517878,1,,1664.1,,80
LICI,open,2026-05-11,195.01853870819974,4,,422.85,,80
ADANIGREEN,open,2026-05-25,1411.1,2,,1358.7,,66
ADANIENT,open,2026-05-25,2848.426412953795,3,,3049.1,,66
GRASIM,open,2026-05-25,3171.6,9,,3104.8,,66
ETERNAL,open,2026-07-08,286.7,6,,310.65,,22
DLF,open,2026-07-08,626.1388716677,9,,654.85,,22
BAJFINANCE,open,2026-07-08,1010.4,10,,1053.5,,22
SUNPHARMA,open,2026-07-22,1943.0,4,,2001.1,,8
BAJAJ-AUTO,open,2026-07-22,10998.5,7,,11432.0,,8
INDIGO,open,2026-07-22,5117.0,10,,5230.5,,8
