run_id,ticker,market_cap_tier_at_buy,buy_date,buy_price,entry_reason,entry_indicator_values,sell_date,sell_price,exit_reason,exit_indicator_values,days_held,pnl_inr,pnl_pct,trade_cagr,return_zscore,entry_signal_score,entry_signal_zscore
orch_technical_20260803_010531_a0050ac7,DHAMPURSUG,,2016-08-04,113.5054332148,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 0.98014, ""feature__adx_14"": 32.1892, ""feature__volume_ratio_21d"": 1.702843, ""feature__rsi_14"": 71.433032}",2016-08-05,104.8168372013,exit_model_urgent,,1,-320.07938579364236,-0.08056993440202426,-0.9999999999997669,-0.4411649090920736,1.0,
orch_technical_20260803_010531_a0050ac7,BEDMUTHA,,2016-08-04,28.35,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 0.987805, ""feature__adx_14"": 47.461317, ""feature__volume_ratio_21d"": 1.80187, ""feature__rsi_14"": 71.934859}",2016-08-10,24.8,exit_model_urgent,,6,-516.6277094562001,-0.1292425505537919,-0.9997095453415865,-0.6915410198510601,1.0,
orch_technical_20260803_010531_a0050ac7,GOCLCORP,,2016-08-04,193.0842329078,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 0.986171, ""feature__adx_14"": 32.898967, ""feature__volume_ratio_21d"": 1.882899, ""feature__rsi_14"": 70.217549}",2016-09-14,262.6897917245,exit_model_urgent,,41,1376.5791253639086,0.35647113817450893,14.525269141368138,1.8070118408990878,1.0,
orch_technical_20260803_010531_a0050ac7,AGRITECH,,2016-08-04,28.8,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 1.04918, ""feature__adx_14"": 75.430837, ""feature__volume_ratio_21d"": 11.109819, ""feature__rsi_14"": 97.843711}",2016-10-20,39.45,exit_model_urgent,,77,1453.7145975552007,0.3657695746666668,3.448582017558455,1.8548437954787755,1.0,
orch_technical_20260803_010531_a0050ac7,BANCOINDIA,,2016-08-04,57.4213074508,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 1.0, ""feature__adx_14"": 38.343379, ""feature__volume_ratio_21d"": 2.22597, ""feature__rsi_14"": 84.924954}",2016-11-08,57.3560022999,signal,"{""template_name"": ""B3"", ""matched"": false}",96,-20.441866323691556,-0.005159390222545104,-0.0043201678899030815,-0.053246604002343816,1.0,
orch_technical_20260803_010531_a0050ac7,BASML,,2016-08-04,135.675,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 1.005745, ""feature__adx_14"": 32.857582, ""feature__volume_ratio_21d"": 4.057556, ""feature__rsi_14"": 65.561355}",2016-11-08,150.85,signal,"{""template_name"": ""B3"", ""matched"": false}",96,407.7245623690992,0.10362607457453453,0.49688583399108244,0.5063551543677424,1.0,
orch_technical_20260803_010531_a0050ac7,EDELWEISS,,2016-08-04,94.627712632,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 0.997012, ""feature__adx_14"": 38.6779, ""feature__volume_ratio_21d"": 1.952256, ""feature__rsi_14"": 69.481075}",2016-11-08,105.1681621409,signal,"{""template_name"": ""B3"", ""matched"": false}",96,426.71362200367,0.10736651938798736,0.4945332338454036,0.5255963232003515,1.0,
orch_technical_20260803_010531_a0050ac7,ASHOKLEY,,2016-11-08,41.2974165,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 0.990821, ""feature__adx_14"": 21.354951, ""feature__volume_ratio_21d"": 2.311497, ""feature__rsi_14"": 63.525227}",2016-11-15,37.2014329562,exit_model_urgent,,7,-421.94646968020606,-0.10320465330622593,-0.9957045146215351,-0.5575998438752352,1.0,
orch_technical_20260803_010531_a0050ac7,BEDMUTHA,,2017-02-07,29.6,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 1.006803, ""feature__adx_14"": 35.333453, ""feature__volume_ratio_21d"": 7.107857, ""feature__rsi_14"": 73.342253}",2017-02-14,26.9,exit_model_urgent,,7,-389.02944140160025,-0.09523830821621627,-0.9931996411688038,-0.5166202816840189,1.0,
orch_technical_20260803_010531_a0050ac7,CENTRALBK,,2017-02-07,88.7205912472,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 1.011538, ""feature__adx_14"": 25.30944, ""feature__volume_ratio_21d"": 5.173707, ""feature__rsi_14"": 82.256393}",2017-02-15,82.6002680053,exit_model_urgent,,8,-297.94961862076934,-0.07300633969112616,-0.9617444580256228,-0.4022571293835212,1.0,
orch_technical_20260803_010531_a0050ac7,FILATEX,,2017-02-07,3.7878791419,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 0.98596, ""feature__adx_14"": 23.102429, ""feature__volume_ratio_21d"": 4.021509, ""feature__rsi_14"": 64.90744}",2017-02-15,3.3490245358,exit_model_urgent,,8,-490.8710786575848,-0.11987969718216288,-0.9963825302746218,-0.6433776993201582,1.0,
orch_technical_20260803_010531_a0050ac7,GSPL,,2017-02-07,155.1017382121,buy,"{""template_name"": ""B3"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 3, ""total_conditions"": 3, ""feature__base_breakout_ratio"": 1.030669, ""feature__adx_14"": 39.361025, ""feature__volume_ratio_21d"": 3.18257, ""feature__rsi_14"": 68.888036}",2017-02-27,144.332726632,exit_model_urgent,,20,-296.21397105427377,-0.07345401264922895,-0.7313028189282669,-0.4045599974642557,1.0,
